COOPERATIVA,MES#,AÑO,ACTIVOS TOTALES,ACTIVOS NETOS,DISPONIBILIDADES,Depositos BCH hn,Depositos Bancos hn,INVERSIONES,Inversiones hn,Inversiones FEC hn,PRESTAMOS,Vigentes hn,Atrasados hn,Vencidos hn,Demanda Judicial hn,CUENTAS X COBRAR,ACTIVOS EVENTUALES,"PROPIEDAD, PLANTA, EQUIPO",CARGOS DIFERIDOS,ACTIVOS DE INVERSION,ACTIVOS INTANGIBLES,PASIVOS TOTALES,EXIGIBILIDADES INMEDIATAS,EXIGIBILIDADES X DEPOSITOS,Depositos Ahorro hn,DPF hn,OTRAS EXIGIBILIDADES,OBLIGACIONES BANCARIAS,CREDITOS DIFERIDOS,PROVISIONES DE VALUACION,PROVISIONES EVENTUALES,PATRIMONIO,PATRIMONIO PRIMARIO,Aportaciones,Reserva,PATRIMONIO COMPLEMENTARIO,PROPIEDAD PLANTA EQUIPO
ESFUERZO LANGÜEÑO,2,2022,147640284,147640284,37659322,0,37400937,60087503,50087503,10000000,49893459,33627636,13765518,2500305,0,0,0,0,0,0,0,0,0,0,81905960,11790219,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,3,2022,148428310,148428310,38934821,0,38311834,60087503,50087503,10000000,49405986,33005099,13930214,2470673,0,0,0,0,0,0,0,0,0,0,82543932,11681919,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,4,2022,150340815,150340815,41304550,0,40831169,60087503,50087503,10000000,48948762,32675445,13802436,2470881,0,0,0,0,0,0,0,0,0,0,84415170,11581919,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,5,2022,152772605,152772605,43722795,0,43149151,59888000,49888000,10000000,49161810,32474781,14207104,2479925,0,0,0,0,0,0,0,0,0,0,86369780,11655953,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,6,2022,155378606,155378606,47425127,0,46900741,59888000,49888000,10000000,48065479,31883367,13721996,2460116,0,0,0,0,0,0,0,0,0,0,88944550,11775953,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,7,2022,159310650,159310650,49454910,0,49060336,59888000,49888000,10000000,49967740,35241873,12184310,2541557,0,0,0,0,0,0,0,0,0,0,91240751,12931953,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,8,2022,161343429,161343429,45553024,0,45109750,59888000,49888000,10000000,55902405,41534581,11951827,2415997,0,0,0,0,0,0,0,0,0,0,92430801,13141653,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,9,2022,163402908,163402908,44903894,0,44485809,59888000,49888000,10000000,58611014,45858271,10332656,2420087,0,0,0,0,0,0,0,0,0,0,94115357,13141653,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,10,2022,163521085,163521085,44473592,0,43952904,59888000,49888000,10000000,59159493,47189936,9607232,2362325,0,0,0,0,0,0,0,0,0,0,93681473,13546653,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,11,2022,165821788,165821788,44180254,0,43781513,59903000,49903000,10000000,61738534,50176428,9180495,2381611,0,0,0,0,0,0,0,0,0,0,95780181,13346653,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,12,2022,167172227,167172227,45122001,0,44572430,59938833,49938833,10000000,62111393,51550251,8190872,2370270,0,0,0,0,0,0,0,0,0,0,96926372,13555986,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,1,2023,166878783,166878783,44047458,0,43555589,59938833,49938833,10000000,62892492,52399714,8136108,2356670,0,0,0,0,0,0,0,0,0,0,95908996,14110586,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,2,2023,168546912,168546912,40811495,0,40198895,59938833,49938833,10000000,67796584,57794392,7645682,2356510,0,0,0,0,0,0,0,0,0,0,96243461,15153586,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,3,2023,170318689,170318689,35753708,0,35452021,59939000,49939000,10000000,74625981,64796569,7481502,2347910,0,0,0,0,0,0,0,0,0,0,97277409,15432753,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,4,2023,170347207,170347207,33018801,0,32342184,59939000,49939000,10000000,77389406,67811209,7243563,2334634,0,0,0,0,0,0,0,0,0,0,98140693,14475604,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,5,2023,172150312,172150312,29251666,0,28523535,58939000,48939000,10000000,83959646,73983315,7657144,2319187,0,0,0,0,0,0,0,0,0,0,99527359,14515771,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,6,2023,171041272,171041272,25616689,0,25020135,58939000,48939000,10000000,86485583,75495793,8670127,2319663,0,0,0,0,0,0,0,0,0,0,100947119,14530771,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,7,2023,172165145,172165145,24418928,0,23834909,58939000,48939000,10000000,88807217,76043724,9251806,3511687,0,0,0,0,0,0,0,0,0,0,100654789,15880771,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,8,2023,171258113,171258113,20075491,0,19566034,58939000,48939000,10000000,92243622,81327259,8577765,2338598,0,0,0,0,0,0,0,0,0,0,100066381,16872638,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,9,2023,171224272,171224272,19192080,0,18377189,59093250,49093250,10000000,92938942,82622685,7978256,2338001,0,0,0,0,0,0,0,0,0,0,100252775,16159638,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,10,2023,171855984,171855984,15344895,0,14705802,59093250,49093250,10000000,97417839,87247280,7886872,2283687,0,0,0,0,0,0,0,0,0,0,100251990,16409638,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,11,2023,170461365,170461365,10182656,0,9662930,59093250,49093250,10000000,101185459,90510588,8396184,2278687,0,0,0,0,0,0,0,0,0,0,98109502,16749638,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,12,2023,167368718,167368718,7605670,0,6885681,59634925,49134925,10500000,100128123,91479414,8293709,355000,0,0,0,0,0,0,0,0,0,0,96658950,16939721,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,1,2024,167825288,167825288,7824124,0,7042616,57834925,47334925,10500000,102166239,93736396,7565993,863850,0,0,0,0,0,0,0,0,0,0,98402182,16863054,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,2,2024,165314451,165314451,10707960,0,10149749,51236000,40736000,10500000,103370491,94231131,8307584,831776,0,0,0,0,0,0,0,0,0,0,95127519,17240054,0,0,0,0,0,0,0,0,0,0,
ESFUERZO LANGÜEÑO,3,2024,184219228,165714842,8132442,0,7281186,51236000,40736000,10500000,107549175,96084855,10531191,933129,0,2590976,1530000,13099271,81364,0,0,135054219,1393915,114236721,97020599,17216122,0,0,110000,18504386,809196,49165010,36102654,32766654,3336000,13062355,
ESFUERZO LANGÜEÑO,4,2024,186061302,167505944,10743019,0,9903178,51436000,39936000,11500000,106482358,92419929,13590429,472000,0,2642469,1530000,13155276,72180,0,0,136429000,1389654,115617944,98577822,17040122,0,0,110000,18555358,756042,49632302,36269946,32933946,3336000,13362355,
ESFUERZO LANGÜEÑO,5,2024,188275798,169593311,11758713,0,10323226,51436000,39936000,11500000,107055258,94394945,12314151,346162,0,2461483,1530000,13971818,62526,0,0,137140261,465141,117112662,99787540,17325122,0,0,110000,18682487,769969,51135538,37073182,33737182,3336000,14062355,
ESFUERZO LANGÜEÑO,6,2024,189624192,170874941,11852357,0,10764864,51436000,39936000,11500000,107932229,96337659,11252270,342300,0,2528751,1530000,14288713,56142,0,0,137593954,354672,117955855,100810733,17145122,0,0,110000,18749251,424175,52030239,37467883,34131883,3336000,14562355,
ESFUERZO LANGÜEÑO,7,2024,195658092,176683122,9073905,0,8354046,51643000,40143000,11500000,115192796,104381694,10686489,124613,0,2520967,1530000,15648026,49398,0,0,142315362,389385,122379122,104887250,17491872,0,0,110000,18974970,461884,53342731,37680375,34344375,3336000,15662355,
ESFUERZO LANGÜEÑO,8,2024,198056860,178994991,8038953,0,6971444,51675419,40175419,11500000,118534163,109574358,8638357,321448,0,2590975,1530000,15648026,39324,0,0,0,473355,123737206,106155834,17581372,0,0,110000,19061869,476045,54198385,38036030,34700030,3336000,16162355,
ESFUERZO LANGÜEÑO,9,2024,199240603,180127775,7234863,0,5890512,52675419,40175419,12500000,119526375,111691110,7833265,2000,0,2544643,1530000,15699983,29320,0,0,144487492,325111,124451356,106619984,17831372,0,0,110000,19112828,488195,54753113,38090757,34754757,3336000,16662355,
ESFUERZO LANGÜEÑO,10,2024,201800780,182643598,8311782,0,7213978,52675419,40175419,12500000,121049916,112935787,8112129,2000,0,2499320,1530000,15714997,19346,0,0,146397925,440516,126130672,108199300,17931372,0,0,110000,19157182,559553,55402857,38240501,34904501,3336000,17162355,
ESFUERZO LANGÜEÑO,11,2024,206355643,187336892,6930891,0,5609629,52675419,40175419,12500000,127103432,118050500,9040180,12752,0,2656473,1530000,15445851,13577,0,0,149926254,536962,129643956,110906584,18737372,0,0,110000,19018751,616585,56429391,38867035,35531035,3336000,17562355,
ESFUERZO LANGÜEÑO,12,2024,205355939,186578937,6242689,0,4770031,48233988,35233988,13000000,130808608,121578340,9228268,2000,0,3091983,1530000,15445851,2820,0,0,149797412,493618,128711349,109859977,18851372,0,0,0,18777002,1815441,55558527,39746172,35910172,3836000,15812355,
ESFUERZO LANGÜEÑO,1,2025,206498565,187886556,7190384,0,5473220,45233988,32233988,13000000,134753285,125577049,9176236,0,0,2243325,1530000,15445851,101732,0,0,152792097,2979719,129393433,109525394,19868039,0,0,0,18612009,1806935,53706469,40094113,36258113,3836000,13612355,
ESFUERZO LANGÜEÑO,2,2025,211876823,193145878,10805815,0,8926856,45233991,32233991,13000000,136209882,126631366,9561113,17403,0,2559186,1530000,15445851,92098,0,0,157417838,3055403,133765228,112425189,21340039,0,0,0,18730945,1866261,54458985,40346629,36510629,3836000,14112355,
ESFUERZO LANGÜEÑO,3,2025,217058018,198209240,13930824,0,12278232,45233992,32233992,13000000,138152062,129374897,8741881,35284,0,2589872,1530000,15534554,86714,0,0,161796606,2501113,138681158,115925819,22755339,0,0,0,18848778,1765555,55261414,40849058,37013058,3836000,14412355,
ESFUERZO LANGÜEÑO,4,2025,224033765,205103529,17550415,0,16019085,45233992,32233992,13000000,141641817,129220963,12385570,35284,0,2466587,1530000,15534554,76400,0,0,167471099,2498238,144407298,118911959,25495339,0,0,0,18930236,1635326,56562668,41550312,37714312,3836000,15012355,
ESFUERZO LANGÜEÑO,5,2025,227673166,208669446,18664130,0,17219866,45233992,30733992,14500000,144256091,132027067,12193740,35284,0,2388073,1530000,15534554,66326,0,0,168643982,549856,147473643,121311471,26162172,0,0,0,19003720,1616762,59029186,43716830,39880830,3836000,15312355,
ESFUERZO LANGÜEÑO,6,2025,233794413,216196662,22268340,0,20528111,45233992,30733992,14500000,148240668,133581974,14623410,35284,0,2460187,0,15534554,56672,0,0,173043171,368514,153811888,127599716,26212172,0,0,0,17597751,1265017,60751244,44838888,41002888,3836000,15912355,
ESFUERZO LANGÜEÑO,7,2025,241367956,223550414,27275248,0,25841863,46233992,31733992,14500000,149915424,135174800,14705340,35284,0,2356790,0,15534554,51948,0,0,179665831,441141,160126033,133148861,26977172,0,0,0,17817542,1281113,61702127,45189771,41353771,3836000,16512355,
ESFUERZO LANGÜEÑO,8,2025,244866273,226862868,26469549,0,24740394,46273349,30773349,15500000,153734042,140598734,13135308,0,0,2813305,0,15534554,41474,0,0,182151171,540524,162122515,135384510,26738005,0,0,0,18003405,1484725,62715104,45502748,41666748,3836000,17212355,
ESFUERZO LANGÜEÑO,9,2025,252882451,234660143,31390765,0,29241908,46273349,30773349,15500000,157065667,141551161,15514506,0,0,2587156,0,15534554,30960,0,0,188789918,402281,168782302,140294297,28488005,0,0,0,18222308,1383026,64092534,46280179,42444179,3836000,17812355,
ESFUERZO LANGÜEÑO,10,2025,263012958,244716731,32296243,0,30377789,50773349,31273349,19500000,161652608,147594019,13963589,95000,0,2735588,0,15534554,20616,0,0,198193072,536289,177996560,141348555,36648005,0,0,0,18296227,1363995,64819887,46807531,42971531,3836000,18012355,
ESFUERZO LANGÜEÑO,11,2025,266252444,247744055,32252965,0,31278051,50773349,31273349,19500000,164601625,147756858,16749767,95000,0,3038394,0,15571099,15012,0,0,200496090,600873,179928522,142611517,37317005,0,0,0,18508389,1458305,65756356,47244000,43408000,3836000,18512355,
ESFUERZO LANGÜEÑO,12,2025,272781844,254152911,25603325,0,23397871,58336042,41336042,17000000,170756156,158983636,11772520,0,0,2512212,0,15571099,3010,0,0,207295130,1060177,185228670,147791832,37436838,0,0,0,18628933,2377350,65486716,48728431,44452431,4276000,16758285,
ESFUERZO LANGÜEÑO,1,2026,277280269,258416303,28292725,0,25677607,58336042,41336042,17000000,172226444,160077087,12149357,0,0,2752119,0,15571099,101840,0,0,213447724,3549736,188648323,149648152,39000171,0,0,0,18863966,2385699,63832547,48816262,44540262,4276000,15016285,
ESFUERZO LANGÜEÑO,2,2026,282373200,263404170,25558038,0,24026867,61636762,41336762,20300000,176362949,165012285,11350664,0,0,3152887,0,15571099,91465,0,0,217798635,3640816,192702676,151644505,41058171,0,0,0,18969030,2486111,64574567,48958282,44682282,4276000,15616285,
ESFUERZO LANGÜEÑO,3,2026,288830356,269792648,29426011,,,61636766,,,178945033,,,,,3155654,0,,80850,0,0,222907426,2930678,198953509,156198717,42754792,0,0,0,19037707,1985530,65922929,49906644,45630644,4276000,16016285,15586039
FE Y ESPERANZA,1,2019,112957068,112957068,9601339,0,7749731,11872732,5133906,6448000,91482997,83899024,6162101,1421871,0,0,0,0,0,0,0,0,0,0,21264572,20834997,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,4,2019,114466972,114466972,8712195,0,6742527,11872732,5133906,6448000,93882045,80082454,13346510,453080,0,0,0,0,0,0,0,0,0,0,22660464,25232597,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,5,2019,131919050,131919050,15326977,0,13030601,14719515,9936663,4575100,101872558,85258786,12844786,382412,3386573,0,0,0,0,0,0,0,0,0,28415197,29365424,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,7,2019,121533319,121533319,15897191,0,13826524,11877707,5707706,5874200,93758421,80117655,12999375,641389,0,0,0,0,0,0,0,0,0,0,24366883,30498497,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,8,2019,120962112,120962112,13585982,0,11692204,11940707,5196906,6448000,95435423,84416532,9030515,152212,1836163,0,0,0,0,0,0,0,0,0,24863399,28530997,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,9,2019,121311366,121311366,11969030,0,10013522,11942100,5196906,6448000,97400236,84913879,8781427,109673,3595255,0,0,0,0,0,0,0,0,0,24809014,27664997,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,10,2019,122797545,122797545,12179763,0,10228804,12030312,5285118,6448000,98587470,85699402,9183955,108857,3595255,0,0,0,0,0,0,0,0,0,25215238,28051997,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,11,2019,124757424,124757424,9072154,0,7038000,12830312,6085118,6448000,102854958,89781813,9424331,75318,3573495,0,0,0,0,0,0,0,0,0,25059654,28092997,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,12,2019,125920147,125920147,11462164,0,9319664,13341963,7096863,6045900,101116020,91340527,5264381,76646,4434466,0,0,0,0,0,0,0,0,0,25236406,28084560,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,1,2020,128175785,128175785,12139188,0,9980752,14253692,7936663,6086100,101782905,92248790,4864105,238986,4431023,0,0,0,0,0,0,0,0,0,26227979,28918524,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,2,2020,129406385,129406385,11196584,0,9008763,14689692,7936663,6522100,103520109,88430792,10381177,191156,4516983,0,0,0,0,0,0,0,0,0,26940787,28672424,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,3,2020,130320320,130320320,11711744,0,9502169,13649692,7936663,5482100,104958884,84672952,15583148,201376,4501407,0,0,0,0,0,0,0,0,0,27372023,28772424,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,4,2020,130520335,130520335,14731555,0,12488823,13323859,7936663,5181100,102464921,92237698,6545550,279910,3401761,0,0,0,0,0,0,0,0,0,27837677,29184024,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,5,2020,131919050,131919050,15326977,0,13030601,14719515,9936663,4575100,101872558,85258786,12844786,382412,3386573,0,0,0,0,0,0,0,0,0,28415197,29365424,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,6,2020,131183843,131183843,17023279,0,14679873,14719515,9936663,4575100,99441049,79636816,16107800,329571,3366860,0,0,0,0,0,0,0,0,0,29269337,29373424,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,7,2020,131167235,131167235,15762132,0,13414073,15631515,11136663,4287100,99773588,76905517,18946399,405784,3515886,0,0,0,0,0,0,0,0,0,28680177,29507513,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,8,2020,131614659,131614659,14414768,0,11971237,15631515,11136663,4287100,101568376,86214042,12486270,307899,2560165,0,0,0,0,0,0,0,0,0,28672662,29418013,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,9,2020,133886276,133886276,15978824,0,13504083,15628276,11136663,4287100,102279176,87951046,11506991,294260,2526877,0,0,0,0,0,0,0,0,0,28533853,29620513,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,10,2020,156375586,156375586,7616273,0,5206754,15588842,11136663,4287100,133170471,121142646,9213715,311877,2502232,0,0,0,0,0,0,0,0,0,29396622,29718513,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,11,2020,159667195,159667195,9172564,0,6707188,12346842,7894663,4287100,138147789,126076299,9230688,244066,2596735,0,0,0,0,0,0,0,0,0,29946964,30043513,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,12,2020,160620008,160620008,8833024,0,6393369,10212425,5670184,4287100,141574559,130785185,7928460,284058,2576854,0,0,0,0,0,0,0,0,0,30381499,30384513,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,1,2021,165778790,165778790,12255425,0,9793247,11425425,6870184,4300100,142097940,134636323,4733967,196310,2531338,0,0,0,0,0,0,0,0,0,31328707,30782350,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,2,2021,171232191,171232191,13821537,0,11130086,11425502,6870184,4300100,145985152,138027583,5282614,147598,2527355,0,0,0,0,0,0,0,0,0,32286780,30796950,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,3,2021,172953438,172953438,12035091,0,9074068,11451559,6870184,4326700,149466788,141712560,4741966,140136,2872124,0,0,0,0,0,0,0,0,0,32575972,32062350,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,4,2021,176075738,176075738,9190502,0,6189980,11451262,7070184,4126700,155433974,145614807,6523609,95860,3199697,0,0,0,0,0,0,0,0,0,33888273,32370550,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,5,2021,176004738,176004738,9376335,0,6349035,9823557,7070184,2500700,156804846,148896890,4106202,126855,3674897,0,0,0,0,0,0,0,0,0,32455263,33728550,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,6,2021,175793205,175793205,9223078,0,6634552,11985838,7267784,4465100,154584289,146383211,4390726,169921,3640430,0,0,0,0,0,0,0,0,0,32664494,34203985,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,7,2021,177724713,177724713,10992180,0,8451489,11984313,7267784,4465100,154748220,146556608,5040154,142199,3009257,0,0,0,0,0,0,0,0,0,32776613,36209685,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,8,2021,181394800,181394800,13099725,0,10565718,12398777,7679784,4465100,155896298,146678738,6066163,184385,2967011,0,0,0,0,0,0,0,0,0,33288807,37656385,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,9,2021,181714092,181714092,13232670,0,10690856,12400721,7679784,4465100,156080701,146010166,6939037,202079,2929418,0,0,0,0,0,0,0,0,0,33101999,37561485,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,10,2021,199504176,199504176,22519145,0,19952742,12491980,7770784,4465100,164493051,154093479,7283379,197461,2918730,0,0,0,0,0,0,0,0,0,33358624,37561485,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,11,2021,203620880,203620880,22145234,0,19513160,12492169,7770784,4465100,168983477,157862996,7964601,283921,2871959,0,0,0,0,0,0,0,0,0,34998665,38281985,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,12,2021,205906928,205906928,20728886,0,17757509,13439847,8946265,4328100,171738195,164042353,5601562,209658,1884620,0,0,0,0,0,0,0,0,0,36964575,38901285,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,1,2022,205228378,205228378,19791566,0,16442098,14386833,8946265,5274100,171049979,162096621,5103252,208511,3641594,0,0,0,0,0,0,0,0,0,36845350,40386485,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,2,2022,208328670,208328670,21518592,0,17959988,14564951,9124265,5274100,172245127,163338358,4995344,200512,3710910,0,0,0,0,0,0,0,0,0,36906498,39963450,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,3,2022,209171429,209171429,17248817,0,13839616,14724635,8926665,5424100,177197977,168128015,5116415,241310,3712235,0,0,0,0,0,0,0,0,0,38103458,41340450,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,4,2022,212363352,212363352,12478546,0,8773411,14724680,8926665,5424100,185160126,174702811,4009316,206259,6241738,0,0,0,0,0,0,0,0,0,38593808,42580450,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,5,2022,212580560,212580560,9963722,0,5941032,14725529,8926665,5424100,187891309,173203524,8090073,275509,6322202,0,0,0,0,0,0,0,0,0,40261600,42923279,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,6,2022,213799493,213799493,9685887,0,5541037,14760311,8947465,5535100,189353295,175103843,7955822,190989,6102640,0,0,0,0,0,0,0,0,0,40351749,44870161,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,7,2022,219295689,219295689,11840560,0,7624479,15004257,8947465,5808100,192450872,177488054,8170670,236795,6555352,0,0,0,0,0,0,0,0,0,41283095,47083636,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,8,2022,227825926,227825926,11643036,0,7359106,15004136,8947465,5808100,201178754,185826822,8106598,190349,7054984,0,0,0,0,0,0,0,0,0,40855445,50389451,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,9,2022,230356382,230356382,12729321,0,8527624,15091632,8947465,5894100,202535429,191573714,3922617,133076,6906020,0,0,0,0,0,0,0,0,0,41721915,49790451,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,10,2022,230588138,230588138,15378183,0,10887944,15092181,8947465,5894100,200117774,188023555,5273133,176877,6644207,0,0,0,0,0,0,0,0,0,42465472,49726451,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,11,2022,253006134,253006134,33158636,0,28505017,15091565,8947465,5894100,204755933,189521791,8185678,94775,6953687,0,0,0,0,0,0,0,0,0,48446732,50681611,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,12,2022,250226151,250226151,23107443,0,18465472,15477334,8947465,6280100,211641374,200921841,6805974,112045,3801512,0,0,0,0,0,0,0,0,0,46574458,51037111,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,1,2023,253673585,253673585,25884699,0,21159989,15520299,8990818,6280100,212268587,200385244,7709932,59168,4114241,0,0,0,0,0,0,0,0,0,48906942,51701311,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,2,2023,251268310,251268310,21103814,0,16197432,15520388,8990818,6280100,214644108,202562830,7891055,80480,4109741,0,0,0,0,0,0,0,0,0,47651002,52516051,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,3,2023,251080818,251080818,23226043,0,18020039,15575512,9000818,6325100,212279263,201806881,6135401,179382,4157597,0,0,0,0,0,0,0,0,0,48578241,55466851,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,4,2023,251172764,251172764,19250696,0,13493028,15755244,9000818,6505100,216166824,203182331,8662307,176330,4145853,0,0,0,0,0,0,0,0,0,51068189,54585852,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,5,2023,248150417,248150417,21205194,0,15507904,15822030,9067418,6505100,211123193,194772326,11990030,206134,4154702,0,0,0,0,0,0,0,0,0,49623324,55170752,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,6,2023,247555945,247555945,19412293,0,13306958,15822241,9067418,6505100,212321411,198553427,5518780,767552,7481651,0,0,0,0,0,0,0,0,0,51388671,56477752,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,7,2023,252453293,252453293,19880279,0,13332720,15822079,8730418,6842100,216750935,203971064,2749996,1150521,8879353,0,0,0,0,0,0,0,0,0,53915327,56579003,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,8,2023,252217030,252217030,15405732,0,10200778,15887989,8730418,6905100,220923309,210858424,1857961,154516,8052406,0,0,0,0,0,0,0,0,0,53907223,56422358,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,9,2023,254278357,254278357,15354608,0,10604280,16071974,8914038,6905100,222851775,209784334,4731276,124348,8211815,0,0,0,0,0,0,0,0,0,54611936,56387858,0,0,0,0,0,0,0,0,0,0,
FE Y ESPERANZA,10,2023,257969897,257969897,12174963,0,8228974,16072495,8914038,6905100,229722439,217593168,5650091,124910,6354268,0,0,0,0,0,0,0,0,0,57740763,56678858,0,0,0,0,0,0,0,0,0,0,
