COOPERATIVA,MES#,AÑO,SOLVENCIA,RANGO SOLVENCIA,MOROSIDAD,RANGO MOROSIDAD,COBERTURA MORA,RANGO COBERTURA MORA,LIQUIDEZ,RANGO LIQUIDEZ,ROA,RANGO ROA,ROE,RANGO ROE,AUTOSUFICIENCIA,RANGO AUTOSUFICIENCIA
ARSENAULT,5,2022,0.0,E,8.76,D,0.0,E,,,0.16,E,,,103.06,C
ARSENAULT,6,2022,0.0,E,8.64,D,0.0,E,,,0.21,E,,,103.41,C
ARSENAULT,7,2022,0.0,E,8.24,D,0.0,E,,,0.24,E,,,103.5,C
ARSENAULT,8,2022,0.0,E,8.35,D,0.0,E,,,0.32,D,,,104.06,C
ARSENAULT,9,2022,0.0,E,8.83,D,0.0,E,,,0.35,D,,,103.9,C
ARSENAULT,10,2022,0.0,E,9.23,D,0.0,E,,,0.39,D,,,104.04,C
ARSENAULT,11,2022,0.0,E,9.41,D,0.0,E,,,0.42,D,,,104.04,C
ARSENAULT,12,2022,0.0,E,8.9,D,0.0,E,,,0.27,E,,,102.3,C
ARSENAULT,1,2023,0.0,E,8.86,D,0.0,E,,,0.02,E,,,101.97,C
ARSENAULT,2,2023,0.0,E,9.91,D,0.0,E,,,0.06,E,,,103.22,C
ARSENAULT,3,2023,0.0,E,9.22,D,0.0,E,,,0.05,E,,,101.76,C
ARSENAULT,4,2023,0.0,E,10.21,E,0.0,E,,,0.08,E,,,101.99,C
ARSENAULT,5,2023,0.0,E,10.49,E,0.0,E,,,0.22,E,,,104.05,C
ARSENAULT,6,2023,0.0,E,10.66,E,0.0,E,,,0.28,E,,,104.41,C
ARSENAULT,7,2023,0.0,E,10.7,E,0.0,E,,,0.27,E,,,103.79,C
ARSENAULT,8,2023,0.0,E,10.24,E,0.0,E,,,0.27,E,,,103.39,C
ARSENAULT,9,2023,0.0,E,10.37,E,0.0,E,,,0.29,E,,,103.23,C
ARSENAULT,10,2023,0.0,E,10.22,E,0.0,E,,,0.32,D,,,103.26,C
ARSENAULT,11,2023,0.0,E,10.0,D,0.0,E,,,0.37,D,,,103.56,C
ARSENAULT,12,2023,0.0,E,10.02,E,0.0,E,,,0.27,E,,,102.35,C
ARSENAULT,1,2024,0.0,E,9.47,D,0.0,E,,,0.06,E,,,106.67,C
ARSENAULT,2,2024,0.0,E,9.34,D,0.0,E,,,0.06,E,,,103.39,C
ARSENAULT,3,2024,26.75,A,8.95,D,71.87,D,10.5,B,0.07,E,0.26,E,102.64,C
ARSENAULT,4,2024,26.18,A,9.23,D,70.71,D,15.87,A,0.1,E,0.38,E,102.96,C
ARSENAULT,5,2024,26.25,A,9.57,D,68.08,D,14.4,A,0.11,E,0.4,E,102.5,C
ARSENAULT,6,2024,26.46,A,10.16,E,65.0,D,13.4,A,0.2,E,0.72,E,103.76,C
ARSENAULT,7,2024,26.92,A,11.28,E,58.89,E,12.34,A,0.26,E,0.92,E,104.18,C
ARSENAULT,8,2024,26.76,A,10.92,E,60.81,D,11.59,B,0.3,D,1.07,E,104.27,C
ARSENAULT,9,2024,27.13,A,10.3,E,65.19,D,6.26,D,0.29,E,1.0,E,103.52,C
ARSENAULT,10,2024,26.98,A,10.52,E,65.95,D,7.17,D,0.38,D,1.34,E,104.15,C
ARSENAULT,11,2024,26.88,A,11.09,E,63.19,D,7.22,D,0.4,D,1.41,E,103.99,C
ARSENAULT,12,2024,26.17,A,11.07,E,62.62,D,11.61,B,0.32,D,1.15,E,102.93,C
ARSENAULT,1,2025,26.15,A,11.0,E,64.33,D,11.36,B,0.18,E,0.63,E,117.14,B
ARSENAULT,2,2025,25.73,A,10.7,E,64.98,D,10.05,B,0.15,E,0.56,E,107.5,C
ARSENAULT,3,2025,25.83,A,10.65,E,64.86,D,7.65,D,0.15,E,0.54,E,105.04,C
ARSENAULT,4,2025,25.36,A,11.04,E,62.47,D,12.08,A,0.17,E,0.62,E,104.37,C
ARSENAULT,5,2025,25.21,A,10.71,E,64.49,D,12.67,A,0.16,E,0.6,E,103.41,C
ARSENAULT,6,2025,24.96,A,10.79,E,64.64,D,16.51,A,0.21,E,0.79,E,103.77,C
ARSENAULT,7,2025,24.72,A,11.78,E,60.2,D,22.6,A,0.28,E,1.08,E,104.42,C
ARSENAULT,8,2025,24.39,A,11.64,E,60.55,D,22.81,A,0.3,E,1.15,E,104.15,C
ARSENAULT,9,2025,24.05,A,11.78,E,59.57,E,24.81,A,0.31,D,1.21,E,103.94,C
ARSENAULT,10,2025,24.05,A,11.97,E,58.59,E,22.64,A,0.33,D,1.29,E,103.77,C
ARSENAULT,11,2025,24.05,A,12.28,E,57.27,E,22.09,A,0.33,D,1.3,E,103.47,C
ARSENAULT,12,2025,24.01,A,12.3,E,57.98,E,25.38,A,0.29,E,1.13,E,102.73,C
ARSENAULT,1,2026,24.0,A,12.1,E,59.79,E,26.85,A,0.03,E,0.11,E,103.22,C
ARSENAULT,2,2026,23.9,A,12.2,E,59.54,E,27.74,A,0.05,E,0.21,E,103.14,C
BECERRA,1,2019,0.0,E,38.85,E,0.0,E,,,0.09,E,,,107.58,C
BECERRA,2,2019,0.0,E,37.71,E,0.0,E,,,0.51,B,,,122.3,B
BECERRA,3,2019,0.0,E,37.16,E,0.0,E,,,0.86,A,,,124.8,B
BECERRA,4,2019,0.0,E,39.43,E,0.0,E,,,1.3,A,,,128.3,B
BECERRA,5,2019,0.0,E,61.53,E,0.0,E,,,0.0,E,,,100.08,C
BECERRA,7,2019,0.0,E,38.73,E,0.0,E,,,1.77,A,,,120.22,B
BECERRA,8,2019,0.0,E,38.87,E,0.0,E,,,1.63,A,,,115.99,B
BECERRA,9,2019,0.0,E,38.31,E,0.0,E,,,2.13,A,,,119.08,B
BECERRA,10,2019,0.0,E,40.18,E,0.0,E,,,2.26,A,,,118.74,B
BECERRA,11,2019,0.0,E,45.95,E,0.0,E,,,2.5,A,,,118.84,B
BECERRA,12,2019,0.0,E,46.44,E,0.0,E,,,0.33,D,,,101.95,C
BECERRA,1,2020,0.0,E,48.64,E,0.0,E,,,0.25,E,,,121.53,B
BECERRA,2,2020,0.0,E,55.92,E,0.0,E,,,0.18,E,,,106.97,C
BECERRA,3,2020,0.0,E,57.54,E,0.0,E,,,0.05,E,,,101.33,C
BECERRA,4,2020,0.0,E,61.7,E,0.0,E,,,0.02,E,,,100.42,C
BECERRA,5,2020,0.0,E,61.53,E,0.0,E,,,0.0,E,,,100.08,C
BECERRA,6,2020,0.0,E,60.49,E,0.0,E,,,-0.22,E,,,96.87,C
BECERRA,7,2020,0.0,E,60.55,E,0.0,E,,,-0.16,E,,,97.92,C
BECERRA,8,2020,0.0,E,59.26,E,0.0,E,,,-0.13,E,,,98.52,C
BECERRA,9,2020,0.0,E,55.67,E,0.0,E,,,-0.44,E,,,95.52,C
BECERRA,10,2020,0.0,E,56.06,E,0.0,E,,,-0.42,E,,,96.16,C
BECERRA,11,2020,0.0,E,51.51,E,0.0,E,,,-0.66,E,,,94.87,C
BECERRA,12,2020,0.0,E,36.06,E,0.0,E,,,0.25,E,,,101.59,C
BECERRA,1,2021,0.0,E,34.96,E,0.0,E,,,-0.08,E,,,93.48,D
BECERRA,2,2021,0.0,E,35.77,E,0.0,E,,,0.05,E,,,102.03,C
BECERRA,3,2021,0.0,E,36.36,E,0.0,E,,,0.08,E,,,102.41,C
BECERRA,4,2021,0.0,E,36.21,E,0.0,E,,,-0.11,E,,,97.53,C
BECERRA,5,2021,0.0,E,39.62,E,0.0,E,,,-0.06,E,,,98.92,C
BECERRA,7,2021,0.0,E,32.71,E,0.0,E,,,-0.14,E,,,98.19,C
BECERRA,9,2021,0.0,E,31.96,E,0.0,E,,,-0.44,E,,,95.76,C
BECERRA,10,2021,0.0,E,29.42,E,0.0,E,,,-0.42,E,,,96.43,C
BECERRA,11,2021,0.0,E,28.53,E,0.0,E,,,-0.49,E,,,96.24,C
BECERRA,12,2021,0.0,E,27.71,E,0.0,E,,,-0.74,E,,,94.99,C
BECERRA,1,2022,0.0,E,28.14,E,0.0,E,,,0.32,D,,,124.99,B
BECERRA,2,2022,0.0,E,27.64,E,0.0,E,,,0.25,E,,,110.17,B
BECERRA,3,2022,0.0,E,26.21,E,0.0,E,,,0.16,E,,,104.18,C
BECERRA,4,2022,0.0,E,25.25,E,0.0,E,,,0.22,E,,,104.64,C
BECERRA,5,2022,0.0,E,26.79,E,0.0,E,,,0.46,C,,,107.99,C
BECERRA,6,2022,0.0,E,26.39,E,0.0,E,,,0.09,E,,,101.14,C
BECERRA,7,2022,0.0,E,28.13,E,0.0,E,,,-0.19,E,,,97.85,C
BECERRA,8,2022,0.0,E,25.6,E,0.0,E,,,0.04,E,,,100.42,C
BECERRA,9,2022,0.0,E,23.25,E,0.0,E,,,0.41,D,,,103.86,C
BECERRA,10,2022,0.0,E,24.72,E,0.0,E,,,0.36,D,,,103.14,C
BECERRA,11,2022,0.0,E,22.27,E,0.0,E,,,0.67,A,,,104.84,C
BECERRA,12,2022,0.0,E,16.32,E,0.0,E,,,0.27,E,,,101.81,C
BECERRA,1,2023,0.0,E,15.69,E,0.0,E,,,0.06,E,,,105.5,C
BECERRA,2,2023,0.0,E,17.54,E,0.0,E,,,0.27,E,,,113.33,B
BECERRA,3,2023,0.0,E,18.73,E,0.0,E,,,0.22,E,,,107.29,C
BECERRA,4,2023,0.0,E,17.01,E,0.0,E,,,0.26,E,,,106.54,C
BECERRA,5,2023,0.0,E,19.22,E,0.0,E,,,0.18,E,,,103.35,C
BECERRA,6,2023,0.0,E,20.14,E,0.0,E,,,0.19,E,,,103.07,C
BECERRA,7,2023,0.0,E,20.73,E,0.0,E,,,0.3,E,,,104.12,C
BECERRA,8,2023,0.0,E,19.94,E,0.0,E,,,0.28,E,,,103.28,C
BECERRA,9,2023,0.0,E,19.71,E,0.0,E,,,0.41,D,,,104.35,C
BECERRA,10,2023,0.0,E,18.05,E,0.0,E,,,0.6,B,,,105.79,C
BECERRA,11,2023,0.0,E,18.16,E,0.0,E,,,0.79,A,,,107.07,C
BECERRA,12,2023,0.0,E,12.39,E,0.0,E,,,0.61,B,,,104.64,C
BECERRA,1,2024,0.0,E,12.79,E,0.0,E,,,0.32,D,,,135.67,B
BECERRA,2,2024,0.0,E,15.88,E,0.0,E,,,0.2,E,,,108.89,C
BECERRA,3,2024,21.94,A,15.57,E,101.17,B,42.03,A,0.39,D,1.64,E,113.07,B
BECERRA,4,2024,21.59,A,22.87,E,69.45,D,43.51,A,0.16,E,0.7,E,103.84,C
BECERRA,5,2024,21.86,A,25.17,E,61.11,D,42.97,A,0.39,D,1.65,E,107.75,C
BECERRA,6,2024,21.8,A,25.12,E,59.46,E,41.57,A,0.36,D,1.54,E,105.91,C
BECERRA,7,2024,22.71,A,21.64,E,71.48,D,41.71,A,0.16,E,0.65,E,102.02,C
BECERRA,8,2024,22.56,A,21.75,E,70.4,D,42.07,A,0.2,E,0.82,E,102.27,C
BECERRA,9,2024,22.93,A,19.63,E,75.03,D,39.48,A,0.42,D,1.67,E,104.3,C
BECERRA,10,2024,22.88,A,19.44,E,73.82,D,37.53,A,0.36,D,1.45,E,103.4,C
BECERRA,11,2024,23.0,A,24.96,E,56.59,E,38.08,A,0.67,A,2.69,E,105.98,C
BECERRA,12,2024,23.56,A,25.23,E,55.63,E,31.46,A,0.33,D,1.28,E,102.49,C
BECERRA,1,2025,23.57,A,26.95,E,51.49,E,31.55,A,0.45,C,1.76,E,150.52,A
BECERRA,2,2025,24.07,A,25.94,E,52.59,E,30.33,A,0.82,A,3.12,E,144.03,A
BECERRA,3,2025,22.47,A,22.74,E,59.79,E,41.05,A,0.94,A,3.89,E,134.02,B
BECERRA,4,2025,22.49,A,21.23,E,63.45,D,40.74,A,0.74,A,3.04,E,117.56,B
BECERRA,5,2025,21.9,A,21.01,E,63.17,D,43.03,A,0.88,A,3.71,E,117.62,B
BECERRA,6,2025,21.53,A,22.03,E,59.53,E,45.32,A,1.01,A,4.38,E,117.62,B
BECERRA,7,2025,22.4,A,21.44,E,57.6,E,35.42,A,1.23,A,5.09,E,117.82,B
BECERRA,8,2025,22.13,A,20.04,E,60.91,D,37.9,A,1.54,A,6.49,D,120.09,B
BECERRA,9,2025,22.35,A,17.79,E,66.69,D,38.41,A,2.13,A,8.87,C,125.72,B
BECERRA,10,2025,21.62,A,16.29,E,67.58,D,41.47,A,2.44,A,10.63,B,128.89,B
BECERRA,11,2025,21.76,A,14.26,E,74.58,D,41.09,A,3.04,A,13.15,A,133.08,B
BECERRA,12,2025,20.58,A,10.1,E,109.55,B,40.73,A,0.89,A,4.04,E,106.7,C
BECERRA,1,2026,19.92,A,9.86,D,112.52,B,41.7,A,0.52,B,2.46,E,170.21,A
BECERRA,2,2026,20.36,A,10.85,E,102.77,B,42.43,A,0.91,A,4.21,E,158.74,A
BECERRA,3,2026,20.33,A,,,,,41.51,A,1.3,A,6.03,D,154.56,A
CACEENP,1,2019,0.0,E,3.33,B,0.0,E,,,0.15,E,,,114.69,B
CACEENP,2,2019,0.0,E,3.96,B,0.0,E,,,0.24,E,,,112.27,B
CACEENP,3,2019,0.0,E,5.42,C,0.0,E,,,0.51,B,,,116.72,B
CACEENP,4,2019,0.0,E,0.0,A,,,,,0.58,B,,,113.29,B
CACEENP,5,2019,0.0,E,47.47,E,0.0,E,,,0.77,A,,,115.74,B
CACEENP,7,2019,0.0,E,14.59,E,0.0,E,,,1.34,A,,,118.17,B
CACEENP,8,2019,0.0,E,18.63,E,0.0,E,,,1.5,A,,,117.93,B
CACEENP,9,2019,0.0,E,15.99,E,0.0,E,,,1.69,A,,,118.08,B
CACEENP,10,2019,0.0,E,18.4,E,0.0,E,,,1.95,A,,,118.71,B
CACEENP,11,2019,0.0,E,4.93,B,0.0,E,,,1.94,A,,,117.3,B
CACEENP,12,2019,0.0,E,3.71,B,0.0,E,,,0.91,A,,,106.63,C
CACEENP,1,2020,0.0,E,3.9,B,0.0,E,,,0.1,E,,,108.4,C
CACEENP,2,2020,0.0,E,4.41,B,0.0,E,,,0.08,E,,,103.58,C
CACEENP,3,2020,0.0,E,7.62,D,0.0,E,,,0.48,C,,,114.74,B
CACEENP,4,2020,0.0,E,18.95,E,0.0,E,,,0.61,B,,,114.98,B
CACEENP,5,2020,0.0,E,47.47,E,0.0,E,,,0.77,A,,,115.74,B
CACEENP,6,2020,0.0,E,53.31,E,0.0,E,,,0.15,E,,,102.34,C
CACEENP,7,2020,0.0,E,33.23,E,0.0,E,,,-0.54,E,,,93.39,D
CACEENP,8,2020,0.0,E,29.57,E,0.0,E,,,-0.57,E,,,93.8,C
CACEENP,9,2020,0.0,E,21.53,E,0.0,E,,,0.33,D,,,103.43,C
CACEENP,10,2020,0.0,E,17.97,E,0.0,E,,,0.07,E,,,100.63,C
CACEENP,11,2020,0.0,E,17.34,E,0.0,E,,,1.65,A,,,115.57,B
CACEENP,12,2020,0.0,E,12.29,E,0.0,E,,,0.21,E,,,101.62,C
CACEENP,1,2021,0.0,E,11.39,E,0.0,E,,,0.27,E,,,130.61,B
CACEENP,2,2021,0.0,E,9.55,D,0.0,E,,,0.6,B,,,134.65,B
CACEENP,3,2021,0.0,E,8.17,D,0.0,E,,,0.93,A,,,135.15,B
CACEENP,4,2021,0.0,E,7.66,D,0.0,E,,,1.24,A,,,135.23,B
CACEENP,5,2021,0.0,E,6.91,C,0.0,E,,,1.52,A,,,134.17,B
CACEENP,6,2021,0.0,E,6.9,C,0.0,E,,,1.59,A,,,129.38,B
CACEENP,7,2021,0.0,E,6.92,C,0.0,E,,,1.7,A,,,126.73,B
CACEENP,8,2021,0.0,E,7.18,D,0.0,E,,,1.74,A,,,123.74,B
CACEENP,9,2021,0.0,E,5.82,C,0.0,E,,,1.77,A,,,120.95,B
CACEENP,10,2021,0.0,E,5.97,C,0.0,E,,,1.8,A,,,119.15,B
CACEENP,11,2021,0.0,E,5.84,C,0.0,E,,,1.8,A,,,116.99,B
CACEENP,12,2021,0.0,E,5.75,C,0.0,E,,,0.49,C,,,103.76,C
CACEENP,1,2022,0.0,E,5.95,C,0.0,E,,,0.11,E,,,111.88,B
CACEENP,2,2022,0.0,E,5.88,C,0.0,E,,,0.18,E,,,110.11,B
CACEENP,3,2022,0.0,E,5.71,C,0.0,E,,,0.3,E,,,110.54,B
CACEENP,4,2022,0.0,E,5.46,C,0.0,E,,,0.32,D,,,108.53,C
CACEENP,5,2022,0.0,E,5.44,C,0.0,E,,,0.37,D,,,107.78,C
CACEENP,6,2022,0.0,E,5.26,C,0.0,E,,,0.48,C,,,108.56,C
CACEENP,7,2022,0.0,E,5.22,C,0.0,E,,,0.64,B,,,110.01,B
CACEENP,8,2022,0.0,E,5.27,C,0.0,E,,,0.73,A,,,109.88,C
CACEENP,9,2022,0.0,E,5.34,C,0.0,E,,,0.77,A,,,109.24,C
CACEENP,10,2022,0.0,E,4.25,B,0.0,E,,,0.85,A,,,108.98,C
CACEENP,11,2022,0.0,E,4.35,B,0.0,E,,,0.84,A,,,108.1,C
CACEENP,12,2022,0.0,E,4.25,B,0.0,E,,,0.47,C,,,103.93,C
CACEENP,1,2023,0.0,E,4.33,B,0.0,E,,,0.15,E,,,115.94,B
CACEENP,2,2023,0.0,E,4.37,B,0.0,E,,,0.02,E,,,101.14,C
CACEENP,3,2023,0.0,E,4.31,B,0.0,E,,,0.17,E,,,105.5,C
CACEENP,4,2023,0.0,E,4.36,B,0.0,E,,,0.14,E,,,103.39,C
CACEENP,5,2023,0.0,E,4.11,B,0.0,E,,,0.86,A,,,116.59,B
CACEENP,6,2023,0.0,E,4.14,B,0.0,E,,,1.03,A,,,117.14,B
CACEENP,7,2023,0.0,E,4.24,B,0.0,E,,,1.16,A,,,116.63,B
CACEENP,8,2023,0.0,E,4.48,B,0.0,E,,,1.27,A,,,116.05,B
CACEENP,9,2023,0.0,E,4.48,B,0.0,E,,,1.5,A,,,116.97,B
CACEENP,10,2023,0.0,E,4.73,B,0.0,E,,,1.55,A,,,115.83,B
CACEENP,11,2023,0.0,E,4.74,B,0.0,E,,,1.62,A,,,115.11,B
CACEENP,12,2023,0.0,E,4.4,B,0.0,E,,,0.91,A,,,107.25,C
CACEENP,1,2024,0.0,E,4.48,B,0.0,E,,,0.07,E,,,106.66,C
CACEENP,2,2024,0.0,E,4.44,B,0.0,E,,,0.2,E,,,110.24,B
CACEENP,3,2024,43.34,A,4.57,B,147.34,A,1.76,E,0.25,E,0.53,E,108.28,C
CACEENP,4,2024,43.09,A,4.72,B,143.25,A,1.25,E,0.35,D,0.77,E,108.85,C
CACEENP,5,2024,42.35,A,4.42,B,147.05,A,2.55,E,0.37,D,0.83,E,107.56,C
CACEENP,6,2024,41.7,A,4.37,B,150.57,A,4.11,E,0.38,D,0.86,E,106.34,C
CACEENP,7,2024,41.02,A,4.47,B,147.58,A,4.08,E,0.5,C,1.14,E,107.25,C
CACEENP,8,2024,40.71,A,4.34,B,153.72,A,3.83,E,0.63,B,1.45,E,108.07,C
CACEENP,9,2024,40.94,A,4.41,B,147.98,A,2.81,E,0.89,A,2.06,E,110.39,B
CACEENP,10,2024,40.28,A,4.58,B,145.4,A,6.77,D,1.03,A,2.42,E,111.04,B
CACEENP,11,2024,40.03,A,4.73,B,143.09,A,8.12,C,1.1,A,2.6,E,110.72,B
CACEENP,12,2024,40.36,A,4.2,B,151.09,A,6.98,D,0.78,A,1.83,E,106.59,C
CACEENP,1,2025,39.46,A,4.4,B,148.19,A,7.02,D,0.09,E,0.21,E,107.42,C
CACEENP,2,2025,39.09,A,4.53,B,146.77,A,5.24,E,0.13,E,0.32,E,106.15,C
CACEENP,3,2025,38.81,A,4.77,B,142.68,A,5.03,E,0.19,E,0.47,E,106.01,C
CACEENP,4,2025,39.58,A,5.13,C,136.55,A,6.17,D,0.28,E,0.67,E,106.76,C
CACEENP,5,2025,39.24,A,5.1,C,134.08,A,6.53,D,0.34,D,0.82,E,106.53,C
CACEENP,6,2025,39.03,A,5.18,C,134.24,A,6.16,D,0.45,C,1.09,E,107.38,C
CACEENP,7,2025,38.79,A,5.33,C,132.54,A,7.21,D,0.52,B,1.26,E,107.36,C
CACEENP,8,2025,38.74,A,5.52,C,124.4,B,5.0,E,0.62,B,1.5,E,107.72,C
CACEENP,9,2025,38.77,A,6.04,C,116.0,B,5.77,D,0.68,A,1.66,E,107.57,C
CACEENP,10,2025,39.05,A,5.86,C,122.32,B,5.5,D,0.74,A,1.78,E,107.34,C
CACEENP,11,2025,38.75,A,5.92,C,124.19,B,8.39,C,0.75,A,1.83,E,106.82,C
CACEENP,12,2025,38.64,A,5.51,C,133.93,A,10.76,B,0.49,C,1.19,E,103.9,C
CACEENP,1,2026,38.31,A,5.44,C,139.71,A,8.72,C,0.01,E,0.03,E,101.17,C
CACEENP,2,2026,37.8,A,5.59,C,138.83,A,7.16,D,0.16,E,0.39,E,107.9,C
CACEENP,3,2026,37.2,A,,,,,6.24,D,0.23,E,0.57,E,107.67,C
CACEINTOL,3,2026,41.54,A,,,,,16.01,A,0.6,B,1.36,E,117.17,B
CACEINTOL,1,2019,0.0,E,12.6,E,0.0,E,,,0.37,D,,,129.45,B
CACEINTOL,2,2019,0.0,E,12.3,E,0.0,E,,,0.37,D,,,112.75,B
CACEINTOL,3,2019,0.0,E,12.94,E,0.0,E,,,0.76,A,,,117.96,B
CACEINTOL,4,2019,0.0,E,14.2,E,0.0,E,,,1.13,A,,,120.41,B
CACEINTOL,5,2019,0.0,E,10.7,E,0.0,E,,,0.27,E,,,105.22,C
CACEINTOL,6,2019,0.0,E,12.16,E,0.0,E,,,1.36,A,,,116.27,B
CACEINTOL,7,2019,0.0,E,10.97,E,0.0,E,,,1.19,A,,,112.11,B
CACEINTOL,8,2019,0.0,E,10.36,E,0.0,E,,,1.13,A,,,110.01,B
CACEINTOL,9,2019,0.0,E,10.35,E,0.0,E,,,1.22,A,,,109.68,C
CACEINTOL,10,2019,0.0,E,10.94,E,0.0,E,,,1.15,A,,,108.25,C
CACEINTOL,11,2019,0.0,E,11.0,E,0.0,E,,,9.52,A,,,233.45,A
CACEINTOL,12,2019,0.0,E,10.87,E,0.0,E,,,0.51,B,,,102.89,C
CACEINTOL,1,2020,0.0,E,10.78,E,0.0,E,,,-0.1,E,,,92.82,D
CACEINTOL,2,2020,0.0,E,9.6,D,0.0,E,,,0.02,E,,,100.7,C
CACEINTOL,3,2020,0.0,E,9.42,D,0.0,E,,,0.2,E,,,105.29,C
CACEINTOL,4,2020,0.0,E,10.7,E,0.0,E,,,0.27,E,,,105.22,C
CACEINTOL,5,2020,0.0,E,10.7,E,0.0,E,,,0.27,E,,,105.22,C
CACEINTOL,6,2020,0.0,E,12.56,E,0.0,E,,,0.56,B,,,107.41,C
CACEINTOL,7,2020,0.0,E,14.94,E,0.0,E,,,0.55,B,,,106.33,C
CACEINTOL,8,2020,0.0,E,13.05,E,0.0,E,,,0.7,A,,,106.93,C
CACEINTOL,9,2020,0.0,E,12.75,E,0.0,E,,,0.71,A,,,106.18,C
CACEINTOL,10,2020,0.0,E,11.77,E,0.0,E,,,0.74,A,,,105.89,C
CACEINTOL,11,2020,0.0,E,12.23,E,0.0,E,,,0.86,A,,,106.28,C
CACEINTOL,12,2020,0.0,E,11.76,E,0.0,E,,,0.89,A,,,105.37,C
CACEINTOL,1,2021,0.0,E,11.73,E,0.0,E,,,-0.01,E,,,99.3,C
CACEINTOL,2,2021,0.0,E,11.76,E,0.0,E,,,0.32,D,,,112.44,B
CACEINTOL,3,2021,0.0,E,10.7,E,0.0,E,,,0.54,B,,,114.16,B
CACEINTOL,4,2021,0.0,E,10.18,E,0.0,E,,,0.81,A,,,116.35,B
CACEINTOL,5,2021,0.0,E,9.5,D,0.0,E,,,0.97,A,,,115.46,B
CACEINTOL,6,2021,0.0,E,9.54,D,0.0,E,,,1.2,A,,,116.1,B
CACEINTOL,7,2021,0.0,E,9.17,D,0.0,E,,,1.4,A,,,116.09,B
CACEINTOL,8,2021,0.0,E,8.48,D,0.0,E,,,1.79,A,,,118.53,B
CACEINTOL,9,2021,0.0,E,7.68,D,0.0,E,,,1.96,A,,,118.51,B
CACEINTOL,10,2021,0.0,E,7.76,D,0.0,E,,,2.19,A,,,118.77,B
CACEINTOL,11,2021,0.0,E,7.81,D,0.0,E,,,2.24,A,,,117.37,B
CACEINTOL,12,2021,0.0,E,7.66,D,0.0,E,,,0.93,A,,,106.05,C
CACEINTOL,1,2022,0.0,E,7.73,D,0.0,E,,,0.23,E,,,119.51,B
CACEINTOL,2,2022,0.0,E,8.09,D,0.0,E,,,0.65,B,,,128.5,B
CACEINTOL,3,2022,0.0,E,8.49,D,0.0,E,,,0.76,A,,,120.72,B
CACEINTOL,4,2022,0.0,E,8.17,D,0.0,E,,,0.94,A,,,119.37,B
CACEINTOL,5,2022,0.0,E,9.8,D,0.0,E,,,1.36,A,,,123.47,B
CACEINTOL,6,2022,0.0,E,9.2,D,0.0,E,,,1.75,A,,,125.93,B
CACEINTOL,7,2022,0.0,E,9.94,D,0.0,E,,,2.16,A,,,127.31,B
CACEINTOL,8,2022,0.0,E,10.19,E,0.0,E,,,2.55,A,,,128.76,B
CACEINTOL,9,2022,0.0,E,10.43,E,0.0,E,,,2.93,A,,,129.51,B
CACEINTOL,10,2022,0.0,E,10.93,E,0.0,E,,,3.19,A,,,129.02,B
CACEINTOL,11,2022,0.0,E,12.04,E,0.0,E,,,3.61,A,,,130.15,B
CACEINTOL,12,2022,0.0,E,11.98,E,0.0,E,,,1.56,A,,,110.16,B
CACEINTOL,1,2023,0.0,E,11.77,E,0.0,E,,,0.28,E,,,124.64,B
CACEINTOL,2,2023,0.0,E,11.35,E,0.0,E,,,0.76,A,,,136.64,B
CACEINTOL,3,2023,0.0,E,7.34,D,0.0,E,,,1.16,A,,,136.98,B
CACEINTOL,4,2023,0.0,E,6.05,C,0.0,E,,,1.65,A,,,139.76,B
CACEINTOL,5,2023,0.0,E,5.44,C,0.0,E,,,2.26,A,,,144.89,A
CACEINTOL,6,2023,0.0,E,5.86,C,0.0,E,,,2.76,A,,,144.44,A
CACEINTOL,7,2023,0.0,E,4.96,B,0.0,E,,,3.29,A,,,146.72,A
CACEINTOL,8,2023,0.0,E,5.19,C,0.0,E,,,3.59,A,,,144.6,A
CACEINTOL,9,2023,0.0,E,5.24,C,0.0,E,,,4.07,A,,,145.79,A
CACEINTOL,10,2023,0.0,E,5.17,C,0.0,E,,,4.46,A,,,144.83,A
CACEINTOL,11,2023,0.0,E,5.15,C,0.0,E,,,4.79,A,,,143.71,A
CACEINTOL,12,2023,0.0,E,5.28,C,0.0,E,,,2.19,A,,,114.57,B
CACEINTOL,1,2024,0.0,E,5.99,C,0.0,E,,,0.34,D,,,132.56,B
CACEINTOL,2,2024,0.0,E,6.43,C,0.0,E,,,0.73,A,,,134.67,B
CACEINTOL,3,2024,48.51,A,6.2,C,115.92,B,10.05,B,0.99,A,1.93,E,131.96,B
CACEINTOL,4,2024,49.23,A,6.59,C,109.05,B,8.59,C,1.19,A,2.27,E,127.43,B
CACEINTOL,5,2024,51.41,A,6.27,C,109.94,B,9.32,B,1.79,A,3.28,E,133.54,B
CACEINTOL,6,2024,51.54,A,6.67,C,103.2,B,11.65,B,2.22,A,4.06,E,136.15,B
CACEINTOL,7,2024,51.21,A,7.47,D,91.53,C,13.33,A,2.51,A,4.61,E,135.12,B
CACEINTOL,8,2024,51.2,A,7.59,D,86.58,C,8.31,C,3.01,A,5.55,E,137.37,B
CACEINTOL,9,2024,51.34,A,7.22,D,89.26,C,4.9,E,3.45,A,6.36,D,138.54,B
CACEINTOL,10,2024,51.15,A,7.41,D,84.63,D,3.03,E,3.76,A,6.96,D,138.22,B
